;Unnamed: 0;atletas.nome;atletas.slug;atletas.apelido;atletas.foto;atletas.atleta_id;atletas.rodada_id;atletas.clube_id;atletas.posicao_id;atletas.status_id;atletas.pontos_num;atletas.preco_num;atletas.variacao_num;atletas.media_num;atletas.jogos_num;atletas.clube.id.full.name;A;DS;FC;FD;FF;FS;G;I;PI;CA;FT;SG;GC;GS;DD;DP;CV;PP;rodada
68;69;Marco Aurélio de Oliveira Breves;marcao;Marcão;https://s.glbimg.com/es/sde/f/2019/08/19/a82fef08b06cc512020f41628fd14b56_FORMATO.png;73476;30;266;tec;Provável;3.38;8.67;0.02;2.98;4;266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
69;70;Willian dos Santos Silva;willian;Willian;https://s.glbimg.com/es/sde/f/2021/01/06/3f2f8fa62093e5b34bd0770fab5f50a3_FORMATO.png;110884;30;356;ata;Nulo;0.0;1.0;0.0;0.0;0;356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
70;71;Lucas Alisson da Silva Santos;lucas-alisson;Lucas Alisson;https://s.glbimg.com/es/sde/f/2021/01/06/9014226f1fc24f3907a42780e4bae0cb_FORMATO.png;109265;30;356;mei;Nulo;0.0;1.0;0.0;0.0;0;356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
71;72;Rubens Antônio Dias;rubens;Rubens;https://s.glbimg.com/es/sde/f/2020/12/06/85dfc877a78cf5eacc94003570347d75_FORMATO.png;110727;30;282;mei;Nulo;0.0;1.0;0.0;0.0;0;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
72;73;Federico Matías Javier Zaracho;zaracho;Zaracho;https://s.glbimg.com/es/sde/f/2020/10/19/41b058a9a8c68dc92fe626989ecf6a3e_FORMATO.png;100079;30;282;mei;Contundido;0.0;8.43;0.0;1.65;8;282;0.0;8.0;9.0;1.0;2.0;2.0;1.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
73;74;Eduardo Figueiredo da Cruz;indio;Índio;https://s.glbimg.com/es/sde/f/2020/12/07/684456d69e247c7d08f9ca26315f9e3c_FORMATO.png;107263;30;290;ata;Nulo;-0.1;0.79;-0.29;0.15;4;290;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
74;75;Saulo Rodrigues da Silva;saulo-mineiro;Saulo Mineiro;https://s.glbimg.com/es/sde/f/2020/09/24/6ceba057ce17022449326aff9d66b9c0_FORMATO.png;98274;30;354;ata;Nulo;-1.2;2.75;-0.16;1.77;10;354;0.0;5.0;19.0;1.0;4.0;5.0;2.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
75;76;Gustavo Eliseo Morínigo Vázquez;gustavo-morinigo;Gustavo Morínigo;https://s.glbimg.com/es/sde/f/2021/01/19/05c63397c106ed15e25d65ccb735f00f_FORMATO.png;88881;30;294;tec;Provável;6.22;8.77;1.5;5.33;2;Coritiba;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
76;77;Luan de Freitas Molarinho Chagas;luan;Luan;https://s.glbimg.com/es/sde/f/2020/08/12/413605a6cf625e33f90ce5b7af595cf0_FORMATO.png;105807;30;266;zag;Nulo;0.0;1.0;0.0;0.0;0;266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
77;78;Davi Machado dos Santos Araújo;davi-araujo;Davi Araújo;https://s.glbimg.com/es/sde/f/2020/08/29/b9c87f70ecb56043ef451bf7071e086e_FORMATO.png;109626;30;263;ata;Nulo;-0.1;1.03;-0.13;0.95;8;263;0.0;6.0;8.0;2.0;1.0;13.0;0.0;0.0;21.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
78;79;Ronald Eugenio de Carvalho;ronald;Ronald;https://s.glbimg.com/es/sde/f/2020/09/12/1bacb8a07309ad193ebc313bce31a3eb_FORMATO.png;109860;30;264;zag;Nulo;0.0;1.0;0.0;0.0;0;264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
79;80;Pedro Henrique Rodrigues Bicalho;pedro-bicalho;Pedro Bicalho;https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg;103777;30;275;mei;Nulo;0.0;1.0;0.0;0.0;0;275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
80;81;Andrey Rafael Quintino dos Santos;andrey-quintino;Andrey Quintino;https://s.glbimg.com/es/sde/f/2020/12/08/59017f331a1f6a2dc1dc2f3fbd62f761_FORMATO.png;110744;30;277;ata;Nulo;0.0;1.0;0.0;0.0;0;Santos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
81;82;Patryck Lanza dos Reis;patryck;Patryck;https://s.glbimg.com/es/sde/f/2019/12/07/16db10736ef6804934ecc4e13a0b35d3_FORMATO.png;106829;30;276;lat;Nulo;0.0;1.0;0.0;0.0;0;276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
82;83;Gustavo Garcia dos Santos;garcia;Garcia;https://s.glbimg.com/es/sde/f/2021/01/08/dc543a39a60bdbe5a80d40a3c386493d_FORMATO.jpeg;107225;30;275;lat;Nulo;0.0;1.0;0.0;0.0;0;275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
83;84;Robson Santos Do Carmo Junior;robinho;Robinho;https://s.glbimg.com/es/sde/f/2021/01/08/dc98f472a63da73e4464f9d305f12343_FORMATO.jpeg;107976;30;275;ata;Nulo;0.0;1.0;0.0;0.0;0;275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
84;85;Kevin Malthus de Sousa Ribeiro;kevin-malthus;Kevin Malthus;https://s.glbimg.com/es/sde/f/2020/12/08/a7d50f41dfaaaeaccfed23ba3881da09_FORMATO.png;110745;30;277;mei;Nulo;0.0;1.0;0.0;0.0;0;Santos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
85;86;João Fernando Monteiro Siqueira;joao-fernando;João Fernando;https://s.glbimg.com/es/sde/f/2020/09/01/7263507a2ac5cfecff6f8e555a1932dc_FORMATO.png;104079;30;262;gol;Nulo;0.0;1.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
86;87;Mateus Nascimento Soares;nascimento;Nascimento;https://s.glbimg.com/es/sde/f/2020/09/18/31881e6934bd7992520c805afcd53221_FORMATO.png;107372;30;266;mei;Nulo;0.0;1.31;0.0;2.8;1;266;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
87;88;Antonio Kennedy Sousa de Almeida;kennedy;Kennedy;https://s.glbimg.com/es/sde/f/2021/01/09/69378c479b670c9467d3ec5e62920c02_FORMATO.png;109347;30;356;gol;Nulo;0.0;1.0;0.0;0.0;0;356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
88;89;Caio Santos Cunha;caio-cunha;Caio Cunha;https://s.glbimg.com/es/sde/f/2021/01/08/8cc2e4b16e19e4c5502dde94dce5bb57_FORMATO.jpeg;110885;30;275;mei;Nulo;0.0;1.0;0.0;0.0;0;275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
89;90;Guilherme da Silva Gonçalves;guilherme-bala;Guilherme Bala;https://s.glbimg.com/es/sde/f/2020/09/21/3521934731499931c541f253e2b6acc8_FORMATO.png;105318;30;262;ata;Nulo;0.0;1.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
90;91;Caio Lopes da Costa Schoell;caio-lopes;Caio Lopes;https://s.glbimg.com/es/sde/f/2020/03/13/51f9f527f429713ba11fb05d59c85b81_FORMATO.png;107678;30;267;mei;Nulo;-0.5;1.26;-0.38;0.7;2;267;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
91;92;Natan Bernardo de Souza;natan;Natan;https://s.glbimg.com/es/sde/f/2020/09/21/f0d9224327f2b48738ff94bbb145695c_FORMATO.png;107110;30;262;zag;Nulo;0.0;4.23;0.0;3.17;11;Flamengo;1.0;18.0;10.0;1.0;3.0;4.0;1.0;0.0;37.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
92;93;Manoel Atanásio da Silva Neto;atanasio;Atanásio;https://s.glbimg.com/es/sde/f/2021/01/12/d9e3b692bc7efa3e5dde9a3b6c51d0c0_FORMATO.png;110913;30;373;mei;Nulo;0.0;1.0;0.0;0.0;0;373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
93;94;Lucas Henrique Mazetti;mazetti;Mazetti;https://s.glbimg.com/es/sde/f/2020/07/20/26ac5244263f4361626dec1a58304e3e_FORMATO.png;107741;30;285;lat;Nulo;0.0;1.0;0.0;0.0;0;285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
94;95;Guilherme Lopes de Almeida;guilherme;Guilherme;https://s.glbimg.com/es/sde/f/2021/01/10/f23ea03ad31d6494c2cb85cd16a40371_FORMATO.png;110909;30;280;lat;Nulo;0.0;1.0;0.0;0.0;0;280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
95;96;Hugo Gonçalves Ferreira Neto;hugo;Hugo;https://s.glbimg.com/es/sde/f/2020/09/01/92a0fea7045605b2258385813fe03b68_FORMATO.png;109668;30;263;lat;Nulo;0.0;2.01;0.0;4.9;1;263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
96;97;Rian Almeida Lopes;rian;Rian;https://s.glbimg.com/es/sde/f/2021/01/12/a5ccd9ba14a6740a00e92744275259b3_FORMATO.png;110914;30;373;ata;Nulo;0.0;1.0;0.0;0.0;0;373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
97;98;Gabriel Teixeira Aragão;gabriel-teixeira;Gabriel Teixeira;https://s.glbimg.com/es/sde/f/2020/12/10/ec5256fd97bd088186d35206f3b4df85_FORMATO.png;110760;30;266;mei;Nulo;0.0;1.0;0.0;0.0;0;266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
98;99;John Kennedy Batista de Souza;john-kennedy;John Kennedy;https://s.glbimg.com/es/sde/f/2020/12/10/f2c23f26691c22426aa9acf9688d1d50_FORMATO.png;110759;30;266;ata;Nulo;0.0;1.0;0.0;0.0;0;266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
99;100;Eduardo Jesús Vargas Rojas;vargas;Vargas;https://s.glbimg.com/es/sde/f/2020/11/09/cb8b9463d4eb0ae15c7d51da96d5d3ac_FORMATO.png;69102;30;282;ata;Provável;9.5;10.52;1.48;4.85;6;282;1.0;5.0;2.0;3.0;7.0;8.0;1.0;5.0;26.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
100;101;Marcos Vinicius Serrato;marcos-serrato;Marcos Serrato;https://s.glbimg.com/es/sde/f/2020/09/23/0572f6d3ff5c4a259bb808efddb9cfda_FORMATO.png;88307;30;292;mei;Nulo;0.0;2.3;0.0;-0.1;1;292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
101;102;Danilo dos Santos de Oliveira;danilo;Danilo;https://s.glbimg.com/es/sde/f/2020/09/02/e3f096d1affb1bfcebfbbfc6aa01f901_FORMATO.png;107231;30;275;mei;Provável;0.0;1.73;0.0;1.14;13;275;0.0;20.0;11.0;1.0;6.0;7.0;0.0;0.0;31.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
102;103;Gabriel Rodrigues Noga;gabriel-noga;Gabriel Noga;https://s.glbimg.com/es/sde/f/2020/09/24/3fff46cdd51ae4c51550bdc35b8b98fe_FORMATO.png;107107;30;262;zag;Nulo;0.0;0.78;0.0;-0.35;2;Flamengo;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
103;104;João Vitor Lopes da Silva;joao-lopes;João Lopes;https://s.glbimg.com/es/sde/f/2020/02/27/4012f0571b348cc8555fa38f0282b94b_FORMATO.png;105629;30;266;gol;Nulo;0.0;2.0;0.0;0.0;0;266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
104;105;Matheus Sousa Pereira;pereira;Pereira;https://s.glbimg.com/es/sde/f/2020/11/13/9dbc967183974e31afd1cefae91b83a9_FORMATO.png;97711;30;373;zag;Provável;0.9;4.69;-0.59;4.32;6;373;0.0;7.0;4.0;0.0;1.0;4.0;1.0;0.0;9.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
105;106;Guilherme Henrique da Silva;guilherme;Guilherme;https://s.glbimg.com/es/sde/f/2020/09/15/3a237516c85f8d22f8b1a2ae1e636a1a_FORMATO.png;109689;30;266;lat;Nulo;0.0;1.0;0.0;0.0;0;266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
106;107;João Gomes;joao-gomes;João Gomes;https://s.glbimg.com/es/sde/f/2021/01/12/e140387b75c734addebe8c354bac648e_FORMATO.png;110915;30;373;ata;Nulo;0.0;1.0;0.0;0.0;0;373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
107;108;Ronald Pereira Martins;ronald;Ronald;https://s.glbimg.com/es/sde/f/2021/01/12/76434ad09187c46b5e092911f5f24e38_FORMATO.png;110916;30;373;ata;Nulo;0.0;1.0;0.0;0.0;0;373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
108;109;José Ítalo Monteiro Fidelis dos Santos;italo;Ítalo;https://s.glbimg.com/es/sde/f/2020/09/24/16dea88855a580e160fd2c0722019c6a_FORMATO.png;107108;30;262;lat;Nulo;0.0;1.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
109;110;Carlos Henrique de Jesus Souza;carlos;Carlos;https://s.glbimg.com/es/sde/f/2021/01/12/c7f81f603e5f616507a536864e18ec2f_FORMATO.png;110917;30;373;lat;Nulo;0.0;1.0;0.0;0.0;0;373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
110;111;Richard Rios Montoya;richard-rios;Richard Rios;https://s.glbimg.com/es/sde/f/2020/09/24/b167c28d9ebf8bdea4bdb2823aed2296_FORMATO.png;107111;30;262;mei;Nulo;0.0;1.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
111;112;Otávio Ataide da Silva;otavio;Otávio;https://s.glbimg.com/es/sde/f/2020/09/24/8cbc0bff17eaf390ffb3ae97064a3cd9_FORMATO.png;110189;30;262;zag;Nulo;0.0;1.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
112;113;Maurício Nogueira Barbieri;mauricio-barbieri;Maurício Barbieri;https://s.glbimg.com/es/sde/f/2020/09/04/e02bb39b647e439b21dc457b3d833853_FORMATO.png;82792;30;280;tec;Provável;3.1;7.87;0.25;3.38;22;280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
113;114;Benjamín Kuscevic Jaramillo;kuscevic;Kuscevic;https://s.glbimg.com/es/sde/f/2020/11/05/474301b42de21f3723694c3a39533818_FORMATO.png;98619;30;275;zag;Provável;0.0;6.73;0.0;5.8;3;275;0.0;6.0;4.0;1.0;0.0;4.0;0.0;0.0;8.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
114;115;Carlos Enrique Rentería Olaya;renteria;Rentería;https://s.glbimg.com/es/sde/f/2020/09/03/4ae8e1b8d3d89d5ea0410c49475f3c68_FORMATO.png;95356;30;263;mei;Nulo;0.0;5.31;0.0;0.96;8;263;0.0;10.0;8.0;2.0;1.0;4.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
115;116;Vinicius Milani Bueno;milani;Milani;https://s.glbimg.com/es/sde/f/2020/09/24/2d3cd30922ec8cb50738decdc8bd86f1_FORMATO.png;110188;30;262;zag;Nulo;0.0;1.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
116;117;Lucas Emmanuel Araujo Macedo;lucao;Lucão;https://s.glbimg.com/es/sde/f/2021/01/13/6b4b833ff50644278040dc5e1c403821_FORMATO.png;110928;30;290;ata;Nulo;0.0;1.0;0.0;0.0;0;290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
117;118;Daniel Lima de Castro;daniel;Daniel;https://s.glbimg.com/es/sde/f/2020/09/05/6843fd79515e70cbbee0436b93ef2f14_FORMATO.png;107370;30;266;lat;Nulo;0.0;1.02;0.0;1.0;1;266;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
118;119;Leandro Miguel Fernández;leandro-fernandez;Leandro Fernández;https://s.glbimg.com/es/sde/f/2020/09/04/82a78869a31f588ee0291f918d0ad936_FORMATO.png;93303;30;285;ata;Nulo;0.0;5.98;0.0;1.5;7;285;1.0;2.0;6.0;4.0;9.0;7.0;0.0;4.0;30.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
119;120;Yuri de Oliveira;yuri-de-oliveira;Yuri de Oliveira;https://s.glbimg.com/es/sde/f/2020/09/24/44a977be355ae4ac44c218ce35daa72a_FORMATO.png;110190;30;262;mei;Nulo;0.0;1.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
120;121;Roosewelt Souza Neto;neto;Neto;https://s.glbimg.com/es/sde/f/2021/01/13/18d0c98d9cff95ffe8c23bef74e055e9_FORMATO.png;110923;30;290;mei;Nulo;0.0;1.0;0.0;0.0;0;290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
121;122;Daniel Cabral de Oliveira;daniel-cabral;Daniel Cabral;https://s.glbimg.com/es/sde/f/2020/10/26/bdf760a76845c8c7297360206a79edc1_FORMATO.png;110465;30;262;mei;Nulo;0.0;2.0;0.0;0.0;0;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
122;123;João Pedro Vilardi Pinto;pepe;Pepê;https://s.glbimg.com/es/sde/f/2020/07/21/b1d7d69831818e53e0bb8c53abe1a2d1_FORMATO.png;101573;30;262;mei;Nulo;0.0;1.73;0.0;1.2;4;Flamengo;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
123;124;Vanderley Ribeiro Correia Filho;vanderley;Vanderley;https://s.glbimg.com/es/sde/f/2019/08/17/8983f6e4a6bb89ad4e6548972209afc5_FORMATO.png;106077;30;290;zag;Nulo;0.0;1.0;0.0;0.0;0;290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
124;125;Felipe dos Reis Pereira Vizeu do Carmo;felipe-vizeu;Felipe Vizeu;https://s.glbimg.com/es/sde/f/2020/10/20/cb08a5c10db57cbbec091e022d47de94_FORMATO.png;94138;30;354;ata;Nulo;0.0;5.94;0.0;2.43;4;354;0.0;0.0;3.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
125;126;Guilherme Nunes da Silva;guilherme-nunes;Guilherme Nunes;https://s.glbimg.com/es/sde/f/2018/05/23/7e91393fb9d0c73f8ae12e9e96c38308_FORMATO.png;101912;30;277;mei;Nulo;0.0;2.49;0.0;3.9;1;Santos;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
126;127;Marcelo Alves Santos;marcelo-alves;Marcelo Alves;https://s.glbimg.com/es/sde/f/2020/08/17/eb3ae31017de7743d4838a3e8d4412be_FORMATO.png;104050;30;267;zag;Nulo;0.0;2.95;0.0;3.05;7;267;0.0;11.0;8.0;0.0;0.0;2.0;0.0;0.0;16.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
127;128;Sammuel Queiroz de Freitas;sammuel;Sammuel;https://s.glbimg.com/es/sde/f/2021/01/09/9acbc1d6ad7d752ede4c10240c12380a_FORMATO.png;109341;30;356;lat;Nulo;0.0;1.0;0.0;0.0;0;356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
128;129;João Victor da Silva Oliveira;joao-victor;João Victor;https://s.glbimg.com/es/sde/f/2020/10/26/74ad0d23d97711ec775e160e95618bf5_FORMATO.png;110258;30;293;lat;Nulo;0.0;1.07;0.0;1.03;3;293;0.0;3.0;2.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
129;130;Jemerson de Jesus Nascimento;jemerson;Jemerson;https://s.glbimg.com/es/sde/f/2020/11/06/e198e31fd420c974a4af352bc0fd0a4d_FORMATO.png;84263;30;264;zag;Provável;0.0;6.54;0.0;4.7;1;264;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
130;131;Gabriel Baralhas dos Santos;baralhas;Baralhas;https://s.glbimg.com/es/sde/f/2020/10/20/d1b6cda28d3190a8ba17446d082ac2ab_FORMATO.png;99440;30;373;mei;Nulo;0.0;4.6;0.0;4.9;1;373;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
131;132;Paulo Henrique Pereira da Silva;paulinho-boia;Paulinho Bóia;https://s.glbimg.com/es/sde/f/2020/07/21/b835e53eaf060e493f1fdd092c0174c6_FORMATO.png;100333;30;276;ata;Nulo;0.0;4.34;0.0;2.85;11;276;0.0;14.0;8.0;5.0;6.0;18.0;0.0;4.0;25.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
132;133;Reinaldo Nascimento Satorno;reinaldo;Reinaldo;https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png;104420;30;293;ata;Dúvida;-0.6;1.82;-0.3;0.65;8;293;0.0;7.0;11.0;0.0;2.0;9.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
133;134;Gustavo Adolfo Torres Grueso;gustavo-torres;Gustavo Torres;https://s.glbimg.com/es/sde/f/2020/11/27/ace62345e6a036076f14fdccadcaf5c0_FORMATO.png;101413;30;267;ata;Nulo;0.0;4.51;0.0;1.34;8;267;1.0;8.0;12.0;2.0;7.0;3.0;0.0;1.0;33.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
134;135;Jonathan Renato Barbosa;jonathan-cafu;Jonathan Cafu;https://s.glbimg.com/es/sde/f/2020/11/09/72663d168227b1d3b1e97197fb92447a_FORMATO.png;78580;30;264;ata;Nulo;0.0;4.67;0.0;1.85;2;264;0.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
